,학부,2017,2학기,교양,ACADEMIC ENGLISH,,"ACADEMIC ENGLISH ∥(영강) 기계공학부1, 697-728",2,92,100,Terence W. Clark,화:[1]목:[1]금:[3],화(1) 국제관 312호목(1) 국제관 312호금(3) 국제관 312호
,학부,2017,2학기,교양,ACADEMIC ENGLISH,,"ACADEMIC ENGLISH ∥(영강) 기계공학부1, 729-끝",2,93,100,Darrell L. Enright,월:[1]수:[1]금:[1],월(1) 국제관 212호수(1) 국제관 212호금(1) 국제관 212호
,학부,2017,2학기,교양,ACADEMIC ENGLISH,,"ACADEMIC ENGLISH ∥(영강) 산업경영공학부1, 801-830",2,94,100,Youn-Soo Chang,월:[3]화:[2]목:[2],월(3) 국제관 411호화(2) 국제관 411호목(2) 국제관 411호
,학부,2017,2학기,교양,ACADEMIC ENGLISH,,"ACADEMIC ENGLISH ∥(영강) 산업경영공학부1, 831-끝.",2,95,100,Youn-Soo Chang,화:[3][4]수:[3]목:[3][4],화(3-4) 국제관 408B호수(3) 국제관 408B호목(3-4) 국제관 408B호
,학부,2017,2학기,교양,ACADEMIC ENGLISH,,"ACADEMIC ENGLISH ∥(영강) 전기전자공학부1, 901-927",2,96,100,Steven Lees,화:[3][4]수:[3]목:[3][4],화(3-4) 국제관 414호수(3) 국제관 414호목(3-4) 국제관 414호
,학부,2017,2학기,교양,ACADEMIC ENGLISH,,"ACADEMIC ENGLISH ∥(영강) 전기전자공학부1, 928-954",2,97,100,Zoe Ksan Rubadeau,화:[5]목:[5]금:[4],화(5) 국제관 412호목(5) 국제관 412호금(4) 국제관 412호
,학부,2017,2학기,교양,ACADEMIC ENGLISH,,"ACADEMIC ENGLISH ∥(영강) 전기전자공학부1, 955-981",2,98,100,William du Plessis,화:[5]목:[5]금:[4],화(5) 국제관 511B호목(5) 국제관 511B호금(4) 국제관 511B호
,학부,2017,2학기,교양,ACADEMIC ENGLISH,,"ACADEMIC ENGLISH ∥(영강) 전기전자공학부1, 982-1008",2,99,100,Russell Mason,월:[7]화:[6]목:[6],월(7) 국제관 307A호화(6) 국제관 307A호목(6) 국제관 307A호
,학부,2017,2학기,교양,ACADEMIC ENGLISH,,"ACADEMIC ENGLISH ∥(영강) 전기전자공학부1, 1009-1035",2,A1,100,William du Plessis,월:[7]화:[6]목:[6],월(7) 국제관 511B호화(6) 국제관 511B호목(6) 국제관 511B호
,학부,2017,2학기,교양,ACADEMIC ENGLISH,,"ACADEMIC ENGLISH ∥(영강) 전기전자공학부1, 1036-1062",2,A2,100,William du Plessis,월:[5]수:[5]금:[5],월(5) 국제관 512A호수(5) 국제관 512A호금(5) 국제관 512A호
,학부,2017,2학기,교양,ACADEMIC ENGLISH,,"ACADEMIC ENGLISH ∥(영강) 전기전자공학부1, 1063-끝",2,A3,100,William du Plessis,화:[7][8]수:[7]목:[7][8],화(7-8) 국제관 511B호수(7) 국제관 511B호목(7-8) 국제관 511B호
,학부,2017,2학기,교양,ACADEMIC ENGLISH,,"ACADEMIC ENGLISH ∥(영강) 의예1, 1-30",2,A4,100,Russell Mason,월:[5]수:[5]금:[5],월(5) 국제관 307A호수(5) 국제관 307A호금(5) 국제관 307A호
,학부,2017,2학기,교양,ACADEMIC ENGLISH,,"ACADEMIC ENGLISH ∥(영강) 의예1, 31-60",2,A5,100,Steven Lees,월:[6]수:[6]금:[6],월(6) 국제관 413호수(6) 국제관 413호금(6) 국제관 413호
,학부,2017,2학기,교양,ACADEMIC ENGLISH,,"ACADEMIC ENGLISH ∥(영강) 의예1, 61-90",2,A6,100,Theresa Tupuola,월:[5]수:[5]금:[5],월(5) 국제관 412호수(5) 국제관 412호금(5) 국제관 412호
,학부,2017,2학기,교양,ACADEMIC ENGLISH,,"ACADEMIC ENGLISH ∥(영강) 교육1, 1-22",2,A7,100,Karl M. Johnson,월:[3]화:[2]목:[2],월(3) 국제관 413호화(2) 국제관 413호목(2) 국제관 413호
,학부,2017,2학기,교양,ACADEMIC ENGLISH,,"ACADEMIC ENGLISH ∥(영강) 교육1, 23-44",2,A8,100,Karl M. Johnson,화:[3][4]수:[3]목:[3][4],화(3-4) 국제관 413호수(3) 국제관 413호목(3-4) 국제관 413호
,학부,2017,2학기,교양,ACADEMIC ENGLISH,,"ACADEMIC ENGLISH ∥(영강) 국교1, 101-130",2,A9,100,Karl M. Johnson,월:[1]수:[1]금:[1],월(1) 국제관 413호수(1) 국제관 413호금(1) 국제관 413호
,학부,2017,2학기,교양,ACADEMIC ENGLISH,,"ACADEMIC ENGLISH ∥(영강) 지교1, 301-325",2,B1,100,Christine Aitken,화:[1]목:[1]금:[3],화(1) 국제관 407A호목(1) 국제관 407A호금(3) 국제관 407A호
